resourceIdentifier,resourceName,country,protocols,protocolSubCategories,estAnnualEmissionReductions,n_peers,loo_mean,M1,M2,M4
2322,Monet Forest Conservation Project,Canada,VM0012,IFM,7552,6,198352.2,287.5325002697222,2.0,0.3333333333333333
2321,Ola Hou – Restoring Hawaii’s Native Forests,United States,VM0047,REDD,447,1,,,,
2320,National REDD+ Project in the Democratic Republic of Congo,"Congo, The Democratic Republic of The",VM0015,REDD,999999999,4,3793967.6666666665,263576310042.3541,4.0,1.0
2319,"Agroforestry plantation Bateke Plateau, Republic of Congo",Congo,AR-ACM0003,ARR,36102,2,19976.0,65246.015418502204,2.0,1.0
2317,REDD+ Project Magnolios de Yarumal,Colombia,VM0015,REDD,329260,13,483049.75,224432.67510230571,8.0,0.6153846153846154
2310,Anhuang Afforestation Project,China,AR-ACM0003,ARR,607596,66,281534.75384615385,1311287.1294665684,58.0,0.8787878787878788
2305,Zhangjiakou Yuxian Afforestation Project in Hebei Province,China,AR-ACM0003,ARR,70374,66,289799.7076923077,17089.38879006142,19.0,0.2878787878787879
2301,Zhangjiakou Chongli Afforestation Project in Hebei Province,China,AR-ACM0003,ARR,97103,66,289388.4923076923,32582.47255725229,24.0,0.36363636363636365
2298,"CONSEJOS COMUNITARIOS DEL PACIFICO VALLE DEL CAUCA (CCPVC) PROGRAMA REDD+ VALLE DEL CAUCA, COLOMBIA",Colombia,VM0006,REDD,796394,9,335743.25,1889072.6864531157,8.0,0.8888888888888888
2297,REDD+ Project Pueblos indígenas resguardando la selva,Colombia,VM0015,REDD,2365816,13,313336.75,17862843.556831427,13.0,1.0
2294,"Increasing pastoral farming soil carbon levels in New Zealand through appropriate soil, grassland and animal management.",New Zealand,VM0017,ALM,13665,2,5970.0,31278.429648241206,2.0,1.0
2293,NIHT Topaiyo REDD +,Papua New Guinea,VM0009,REDD,2262521,1,,,,
2290,BLUE CARBON PROJECT GULF OF MORROSQUILLO “VIDA MANGLAR”,Colombia,VM0007,REDD,31310,8,1949055.857142857,502.9697309122051,1.0,0.125
2278,The Jaguar Amazon REDD+ Project,Peru,VM0006,REDD,3751851,4,894825.0,15730881.374795072,4.0,1.0
672,"INFAPRO Rehabilitation of logged-over dipterocarp forest in Sabah, Malaysia",Malaysia,VM0005,IFM,138013,1,,,,
687,"Reforestation of pastures in Sociedad Agrícola de Interés Social “José Carlos Mariátegui” - Joven Forestal Project, Perú",Peru,AR-ACM0001,ARR,31737,1,,,,
1339,Renencom Afforestation/Reforestation Grouped Project,South Africa,AR-AMS0007,ARR,66,1,,,,
1246,Agricultural Soil Carbon Through Improved Grassland Management in New Zealand,New Zealand,VM0017,ALM,5970,2,13665.0,2608.1888035126235,1.0,0.5
605,Protection of a Tasmanian native forest - Project 1 - REDD Forests Pilot,Australia,VM0010,REDD,4956,2,73856.0,332.56520797227034,1.0,0.5
587,Protection of a Tasmanian Native Forest (Project 3: Peter Downie),Australia,VM0010,REDD,73856,2,4956.0,1100627.2671509283,2.0,1.0
919,LOWER MISSISSIPPI VALLEY GROUPED AFFORESTATION PROJECT,United States,AR-ACM0001,ARR; IFM; REDD,926,1,,,,
1071,Jatropha Agroforestry Senegal,Senegal,AR-ACM0003,ARR,1742,1,,,,
1176,System of Root Intensification (SRI) programme: Reduction of Methane emissions and water consumption in rice fields of India,India,AMS-III.AU,ALM,56776,15,66965.14285714286,48137.19553883044,10.0,0.6666666666666666
2262,REDD+ Yaguara Llanos del Yari,Colombia,VM0015,,3478764,1,,,,
2252,Rio Anapu-Pacaja REDD Project,Brazil,VM0015,REDD,938000,64,344028.95238095237,2557470.7997997953,59.0,0.921875
2088,Mangrove Restoration and Sustainable Development in Myanmar,Myanmar,AR-AM0014,ARR; WRC,403831,2,184006.0,886272.6028553416,2.0,1.0
2251,REDD PROJECT OF THE INDIGENOUS PEOPLES OF VAUPÉS YUTUCU AND  OTHERS,Colombia,VM0015,REDD,438730,13,473927.25,406146.75121550827,10.0,0.7692307692307693
2087,Chudu Afforestation Project,China,AR-ACM0003,ARR,668883,66,280591.8769230769,1594502.5657733278,60.0,0.9090909090909091
2085,"Revegetation with fruit trees in North Manica Province, Mozambique",Mozambique,AR-ACM0003,ARR,30799,1,,,,
2083,Liangdu Afforestation Project,China,AR-ACM0003,ARR,336390,66,285707.1538461539,396063.6987092485,39.0,0.5909090909090909
2084,"CONSERVATION PROJECT REDD+ SUR DEL META BOSQUES DE PAZ, SUSTENTO DE VIDA",Colombia,VM0015,REDD,374315,13,479295.1666666667,292328.67128502234,9.0,0.6923076923076923
2250,Delta Blue Carbon – 1,Pakistan,VM0033,ARR; WRC,2407629,2,2013864.0,2878385.7309336676,2.0,1.0
2082,Qianbei Afforestation Project,China,AR-ACM0003,ARR,708123,66,279988.1846153846,1790926.2271828284,62.0,0.9393939393939394
2249,HENAN FANGCHENG AND TANGHE AFFORESTATION PROJECT,China,AR-ACM0003,ARR,450033,66,283958.8,713236.2197931531,48.0,0.7272727272727273
2079,Fazenda Nascente do Luar Agroforestry Project,Brazil,AR-ACM0003,ARR,22797,22,562586.9523809524,923.7740171551046,11.0,0.5
2075,"Agricultural Land Management Project in Hujgal & Kalari Cluster watershed, India implemented by Godrej Agrovet Ltd.",India,VM0017,ALM,30403,21,260075.65,3554.1289966976915,8.0,0.38095238095238093
2071,"COCOMACIA COMMUNITY REDD+ PROGRAM, CHOCO/ANTIOQUIA COLOMBIA",Colombia,VM0006; VM0048,REDD,3073861,1,,,,
2070,Guinan Afforestation Project,China,AR-ACM0003,ARR,645768,66,280947.4923076923,1484321.167626888,59.0,0.8939393939393939
2010,Fujian Pucheng IFM (conversion of logged to protected forest) Project,China,VM0010,,266253,1,,,,
1969,Carbono Verde AR Project,Brazil,AR-ACM0003,ARR,516780,22,539063.9523809524,495417.22688084625,17.0,0.7727272727272727
1960,Northern Great Plains Regenerative Grazing Project,United States,VM0026,ALM,32514,2,17000.0,62185.89388235294,2.0,1.0
1953,Floresta Verde REDD+ Project,Brazil,VM0015,REDD,340000,64,353521.01587301586,326996.11850381,48.0,0.75
1944,Livelihoods Mount Elgon Project,Kenya,VM0017,ALM,53142,4,144971.33333333334,19480.211011832223,1.0,0.25
1935,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VM0010,IFM,292309,68,92011.32835820895,928630.7784662792,63.0,0.9264705882352942
1930,Henan Nanzhao Afforestation Project,China,AR-ACM0003,ARR,493806,66,283285.3692307692,860772.8888298502,54.0,0.8181818181818182
1916,Quebec Forestry Sector Carbon Sequestration Grouped Project Pivot,Canada,VM0034,ARR; IFM,127162,1,,,,
1911,King County Rural Forest Carbon Project,United States,VM0012,IFM,9195,3,77097.5,1096.6376990174779,1.0,0.3333333333333333
1900,Makame Savannah REDD,Tanzania,VM0007,REDD,136411,2,420200.0,44283.58143979058,1.0,0.5
1899,Sumatra Merang Peatland Project (SMPP),Indonesia,VM0007,ARR; WRC,1338569,1,,,,
1897,Ntakata Mountains REDD,Tanzania,VM0007,REDD,420200,2,136411.0,1294382.7110716878,2.0,1.0
1895,Jilin Linjiang Afforestation Project,China,AR-ACM0003,ARR,546751,66,282470.8307692308,1058292.1259052807,56.0,0.8484848484848485
1896,Hunan Northern and Northwestern Area Afforestation Project,China,AR-ACM0003,ARR,286518,66,286474.41538461536,286561.5912464085,35.0,0.5303030303030303
1882,REDD+ PROJECT IN THE ALTO HUAYABAMBA CONSERVATION CONCESSION (CCAH),Peru,VM0015,REDD,53179,9,484567.0,5836.150709808963,2.0,0.2222222222222222
1881,Conservation of Panama Forests - Reduction of GHG Emissions from Deforestation. Grouped Project,Panama,VM0015,REDD,17170,2,1398681.0,210.7763671630629,1.0,0.5
1869,"Yagual - Carbon Sequestration Grouped Project for the Restoration, Conservation and Sustainable Production in the Guerrero, Sumapaz and Rabanal Paramo Systems",Colombia,AR-ACM0003,ARR,13619,13,37031.166666666664,5008.677222339741,7.0,0.5384615384615384
1866,XinJiang Makit County Afforestation Carbon Sequestration Project,China,AR-ACM0003,ARR; IFM; REDD,90393,5,611584.0,13360.216174720072,1.0,0.2
1864,Puzhen Afforestation Project in Guizhou Province,China,AR-ACM0003,ARR; IFM; REDD,313023,5,555926.5,176252.43360228377,2.0,0.4
1865,Xiguan Afforestation Project in Guizhou Province,China,AR-ACM0003,ARR,388420,66,284906.6923076923,529542.1289615197,46.0,0.696969696969697
1052,North Pikounda REDD+,Congo,VM0011,REDD,231110,1,,,,
1855,Hechu Afforestation Project in Anhui Province,China,AR-ACM0003,ARR,469187,66,283664.1230769231,776046.1160232947,50.0,0.7575757575757576
1848,"Korea - Myanmar Joint - Bago Region REDD+ Program, with North Zamari Wildlife Sanctuary",Myanmar,VM0006,REDD,238397,1,,,,
1847,Qianxinan Afforestation Project in Guizhou Province,China,AR-ACM0003,ARR,469669,66,283656.7076923077,777661.7424477779,51.0,0.7727272727272727
920,EDS GREEN CARBON PROJECT,Uruguay,AR-ACM0001,ARR,14746,5,64417.75,3375.537270395194,1.0,0.2
1832,Haidong Afforestation Project,China,AR-ACM0003,ARR; IFM; REDD,598145,5,484646.0,738224.273026085,3.0,0.6
1825,Afforestation Project in Xining City,China,AR-ACM0003,ARR,499982,66,283190.3538461538,882734.8704815186,55.0,0.8333333333333334
1826,Qinghai Afforestation Project,China,AR-ACM0003,ARR; IFM; REDD,766948,5,442445.25,1329450.8974929666,4.0,0.8
1821,Conservación de los Ecosistemas y el Almacén de Carbono Región de Transición Guayano Amazónica 'Flor de Inírida',Colombia,VM0007,REDD,7627523,8,863882.5714285715,67346082.71969223,8.0,1.0
922,Plantation Project on wastelands by Sun Plant Agro Limited,India,AR-AMS0005,ARR,1708,2,5651.0,516.2385418509998,1.0,0.5
829,Jatropha Curcas grouped project in Mali,Mali,AR-AMS0004,ARR,3,1,,,,
1327,Reforestation of deforested land in Madagascar,Madagascar,AR-ACM0003,ARR,94452,1,,,,
1811,Jari/Pará REDD+ Project,Brazil,VM0015,REDD,525314,64,350579.5238095238,787138.9509500596,51.0,0.796875
1150,Algoma Highlands Conservancy Improved Forest Management Project,Canada,VM0010,IFM,1820,1,,,,
1806,Riscales REDD+ Project,Colombia,VM0007,REDD,100537,8,1939166.2857142857,5212.388665924473,2.0,0.25
1799,"Forest Management to mitigate climate change in the native community of Bélgica, Madre de Dios Region – Peru",Peru,VM0015,REDD,126168,9,475443.375,33481.09377694032,4.0,0.4444444444444444
799,Bukaleba Forest Project,Uganda,AR-ACM0001,ARR,11903,2,74181.0,1909.94202019385,1.0,0.5
1775,Luangwa Community Forests Project,Zambia,VM0009,REDD,2985650,3,644558.5,13829785.694393914,3.0,1.0
1769,"Grouped Project for restoration of degraded lands in Jaguar Corridors, Colombia",Colombia,VM0005; AR-ACM0003,IFM; REDD,6835,1,,,,
1765,Grouped Project for reducing emissions from deforestation and forest degradation-REDD-in the Regional Natural Park:Biological Corridor PNN Purace-PNN Cueva de los Guacharos,Colombia,VM0015,REDD,117468,13,500699.0833333333,27558.930070606282,6.0,0.46153846153846156
1760,The Haidar EL ALI Mangrove Initiative (HEAMI),Senegal,AR-AMS0003,ARR,30170,1,,,,
1748,Southern Cardamom REDD+ Project,Cambodia,VM0009,REDD,3867568,3,963887.5,15518493.84354917,3.0,1.0
1743,Beampingaratsy REDD Project,Madagascar,VM0007,REDD,19867,2,1267231.0,311.464672975961,1.0,0.5
1740,Reforestation with Teak  CO2e TEAKMEX,Mexico,AR-ACM0003,ARR,25329,5,104201.25,6156.915017814085,2.0,0.4
1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,China,VM0010,IFM,128563,68,94455.29850746269,174986.95393667225,57.0,0.8382352941176471
1715,Inner Mongolia Wu‘erqihan IFM (conversion of logged to protected forest) Project,China,VM0010,IFM,293347,68,91995.83582089552,935395.1908924821,64.0,0.9411764705882353
1398,Reducing Emissions from Deforestation and Carbon Enhancement in Xe Pian National Protected Area,Lao,VM0015,REDD,64981,1,,,,
1711,"Agricultural Land Management project in Telangana, India implemented by Godrej Consumer Products Limited",India,ACM0017; VM0017,ARR; REDD,33392,1,,,,
1704,"Agricultural Land Management  project in Beed District, India implemented by Godrej Properties Ltd.",India,VM0017,REDD,33764,1,,,,
1695,PAYMENT FOR ENVIRONMENTAL SERVICES SCHEME FOR FOREST MANAGEMENT AND CONSERVATION OF WATER SOURCES IN THE JURISDICTION OF CORPOCHIVOR,Colombia,VM0015,REDD,1662,13,510349.5833333333,5.412454698127672,2.0,0.15384615384615385
1764,"Reforestation and Restoration of degraded mangrove lands, sustainable livelihoods and community development in Myanmar",Myanmar,AR-AM0014,ARR; WRC,184006,2,403831.0,83842.51837030837,1.0,0.5
1689,Tumring REDD+ Project,Cambodia,VM0009,REDD,378434,3,2708454.5,52876.01927815291,1.0,0.3333333333333333
641,Redd Forests Grouped Project: Protection of Tasmanian Native Forest,Australia,VM0010,IFM,144582,1,,,,
1686,Agrocortex REDD Project,Brazil,VM0015,REDD,483594,64,351241.74603174604,665818.227696838,49.0,0.765625
721,Peri-urban bamboo planting around South African townships,South Africa,AR-AMS0002,ARR,16000,1,,,,
774,Reforestation Across the Lower Mississippi Valley,United States,AR-ACM0001,ARR,101874,3,863.5,12018890.41806601,3.0,1.0
839,Bayou Bartholomew Climate Action Project,United States,AR-ACM0001,ARR,531,3,51535.0,5.4712525468128455,1.0,0.3333333333333333
886,"Reforestation of degraded lands in the Valle California of Patagonia, Chile",Chile,AR-ACM0001,ARR,1193,1,,,,
1684,"Mitigation of GHG: Rubber based agro-forestry system for sustainable development and poverty reduction in Pakkading, Bolikhamsay Province, Lao PDR",Lao,AR-ACM0003,ARR,42497,3,40403.0,44699.52748558275,2.0,0.6666666666666666
987,Reforestation of Degraded Forest Reserves in Ghana,Ghana,AR-AM0003,ARR,8815,1,,,,
965,ITAA afforestation on degraded grasslands under extensive grazing,Uruguay,AR-ACM0001,REDD,5451,1,,,,
960,Lumin/Eucapine Uruguay Forest Plantations on degraded grasslands under extensive grazing,Uruguay,AR-ACM0001,ARR,56019,5,54099.5,58006.605624820935,4.0,0.8
961,‘El Arriero ’ Afforestation on degraded grasslands under extensive grazing project,Uruguay,AR-ACM0001,ARR,18271,5,63536.5,5254.136456997159,2.0,0.4
1682,Regenerating Colombian Coffee Ecosystems,Colombia,AR-AMS0007,ARR,7107,1,,,,
898,Fuelling a greener future for farmers in Malawi through the use of Jatropha curcas,Malawi,AR-ACM0002,ARR,863,1,,,,
1674,Gilé National Reserve REDD Project,Mozambique,VM0007,REDD,68821,2,475472.0,9961.322729834776,1.0,0.5
1153,Shade Coffee & Cacao Reforestation Project,Peru,AR-ACM0003,ARR,1969139,2,719.0,5392918499.751043,2.0,1.0
1225,Kenya Agricultural Carbon Project,Kenya,VM0017,ALM,99004,4,129684.0,75582.12282162796,2.0,0.5
1311,"Carbon Emissions Reduction Project in the Corridor Ankeniheny-Zahamena (CAZ) Protected Area, Madagascar",Madagascar,VM0015,REDD,1011973,2,220965.0,4634622.463869844,2.0,1.0
1672,Musokotwane REDD+ Project,Zambia,VM0009,REDD,1100000,3,1587383.5,762260.6635384581,2.0,0.6666666666666666
1664,Yunnan Xishuangbanna Improved Forest Management Project,China,VM0010,IFM,68100,68,95357.73134328358,48633.8122213165,41.0,0.6029411764705882
1663,Fazenda Sao Paulo Afforestation,Brazil,AR-ACM0003,ARR,19380,22,562749.6666666666,667.4093691155748,9.0,0.4090909090909091
1654,Fortaleza Ituxi REDD Project,Brazil,VM0015,REDD,137675,64,356732.5238095238,53133.3824642259,33.0,0.515625
1657,"Grouped Project REDD+ conservation of the Oak ecological corridor Guantiva – La Rusia – Iguaque, Colombia",Colombia,VM0015,REDD,110,13,510478.9166666667,0.023703231622200525,1.0,0.07692307692307693
1650,Reduced Emissions from Deforestation and Degradation in Keo Seima Wildlife Sanctuary,Cambodia,VM0015,REDD,1426648,2,308857.0,6589860.407580207,2.0,1.0
993,"TIST Program in Uganda, VCS 005",Uganda,AR-AMS0001,ARR,19342,6,10601.2,35289.68079085386,5.0,0.8333333333333334
994,"TIST Program in India, VCS-001",India,AR-AMS0001,ARR,11047,1,,,,
995,"TIST Program in Uganda, VCS 006",Uganda,AR-AMS0001,ARR,7787,6,12912.2,4696.129939127337,3.0,0.5
1015,"Community-based reforestation project on degraded lands in Uttar Pradesh, India by Indian Farm Forestry Development Co-operative Limited",India,AR-AMS0005,ARR,5651,2,1708.0,18696.60480093677,2.0,1.0
824,"TIST Program in Uganda, VCS 001",Uganda,AR-AMS0001,ARR,24348,6,9600.0,61752.615,6.0,1.0
825,"TIST Program in Uganda, VCS 002",Uganda,AR-AMS0001,ARR,4801,6,13509.4,1706.189838186744,2.0,0.3333333333333333
826,"TIST Program in Uganda, VCS 004",Uganda,AR-AMS0001,ARR,2958,6,13878.0,630.4773022049287,1.0,0.16666666666666666
827,"TIST Program in Uganda, VCS 003",Uganda,AR-AMS0001,ARR,13112,6,11847.2,14511.829292997501,4.0,0.6666666666666666
1332,"Reforestation Project in Yingjing County, Sichuan Province",China,AR-ACM0003,ARR,3365,66,290830.6153846154,38.93408878231527,1.0,0.015151515151515152
899,"TIST Program in Kenya, VCS 006",Kenya,AR-AMS0001,ARR,233275,5,50577.5,1075917.6634867282,5.0,1.0
1147,Amazon Rio IFM,Brazil,VM0011,IFM,61238,1,,,,
1080,Reforestation with Native Species in the Pachijal and Mira River Watersheds for Carbon Retention,Ecuador,AR-AMS0007,ARR,6973,1,,,,
1622,REDD+ Project for Caribbean Guatemala: The Conservation Coast,Guatemala,VM0015,REDD,728161,3,812423.0,652638.3939413335,2.0,0.6666666666666666
658,"Reforestation of pastures in Campo Verde with native species, Pucallpa, Peru",Peru,AR-AM0003,ARR,5600,1,,,,
689,"Reforestation of degraded land in Chhattisgarh, India",India,AR-ACM0002,ARR,5007,1,,,,
737,"TIST Program in Kenya, VCS 005",Kenya,AR-AMS0001,ARR,86694,5,87222.75,86168.45531699012,3.0,0.6
1085,EcoPlanet Bamboo Central America - Reforestation Project,Nicaragua,AR-ACM0001,ARR,40815,1,,,,
1118,Suruí Forest Carbon Project,Brazil,VM0015,REDD,247460,64,354989.90476190473,172501.95224867563,44.0,0.6875
1113,The Valparaiso Project,Brazil,VM0007,REDD,153853,38,762495.7567567568,31043.77355446869,10.0,0.2631578947368421
665,"Multi-Species Reforestation in Mato Grosso, Brazil",Brazil,AR-AMS0006,ARR,15512,1,,,,
1285,New Leaf Carbon Project,Australia,VM0010,IFM; REDD,43106,1,,,,
904,"Reduced Emissions from Deforestation and Degradation in Community Forests – Oddar Meanchey, Cambodia",Cambodia,VM0006,REDD,204792,1,,,,
607,Darkwoods Forest Carbon Project,Canada,VM0012,IFM,124847,6,174893.2,89121.66630263497,5.0,0.8333333333333334
738,"Carbon Project in the Emas-Taquari Biodiversity Corridor, Goiás and Mato Grosso do Sul, Brazil",Brazil,AR-AMS0001,ARR,6870,1,,,,
1596,"The Juma Sustainable Development Reserve Project: Reducing Greenhouse Gas Emissions from Deforestation and Forest Degradation plus forest management in the State of Amazonas, Brazil",Brazil,VM0015,REDD,238530,64,355131.65079365077,160212.58812850714,42.0,0.65625
796,"Alto Huayabamba: Carbon Dioxide sequestration through reforestation with small-scale farmers in Peru, San Martin Region",Peru,AR-AMS0001,ARR,4844,1,,,,
1343,Kuzuko Lodge Private Game Reserve thicket restoration project,South Africa,AR-ACM0003,ARR,44206,7,121761.5,16049.165261597467,4.0,0.5714285714285714
812,Bull Run Overseas Forest Carbon Project,Belize,VM0007,REDD,12315,7,210980.5,718.8305317316056,1.0,0.14285714285714285
838,Tensas River Basin Project,United States,AR-ACM0001,ARR,1196,3,51202.5,27.93644841560471,2.0,0.6666666666666666
856,The Chocó-Darién Conservation Corridor REDD Project,Colombia,VM0009,REDD,80938,7,495082.0,13232.070331783421,1.0,0.14285714285714285
1112,The Russas Project,Brazil,VM0007,REDD,120147,38,763406.7297297297,18909.057317467657,9.0,0.23684210526315788
